"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2000","195204.0","186646.0","5219.0","713.0","943.0","37.0","1646.0","193699.0","1505.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2001","196531.0","187554.0","5450.0","718.0","1058.0","36.0","1715.0","194818.0","1713.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2002","197767.0","188421.0","5718.0","710.0","1072.0","38.0","1808.0","195952.0","1815.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2003","199521.0","189713.0","6045.0","733.0","1069.0","42.0","1919.0","197556.0","1965.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2004","203603.0","192898.0","6769.0","761.0","1125.0","49.0","2001.0","201405.0","2198.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2005","206029.0","194723.0","7276.0","720.0","1153.0","52.0","2105.0","203564.0","2465.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2006","208129.0","196245.0","7559.0","735.0","1259.0","64.0","2267.0","205517.0","2612.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2007","209945.0","197773.0","7775.0","755.0","1254.0","68.0","2320.0","207121.0","2824.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2008","211075.0","198470.0","8051.0","737.0","1313.0","72.0","2432.0","208047.0","3028.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2009","212437.0","199417.0","8288.0","767.0","1320.0","79.0","2566.0","209257.0","3180.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2010","213624.0","200038.0","8614.0","798.0","1436.0","82.0","2656.0","210384.0","3240.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2011","214660.0","200524.0","8899.0","857.0","1547.0","112.0","2721.0","211220.0","3440.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2012","215086.0","200517.0","9038.0","872.0","1611.0","152.0","2896.0","211534.0","3552.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2013","215776.0","200629.0","9396.0","881.0","1670.0","188.0","3012.0","212033.0","3743.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2014","215714.0","200353.0","9354.0","908.0","1734.0","215.0","3150.0","211913.0","3801.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2015","216039.0","200205.0","9508.0","938.0","1902.0","217.0","3269.0","212117.0","3922.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2016","216433.0","200253.0","9628.0","960.0","1988.0","220.0","3384.0","212394.0","4039.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2017","216680.0","200206.0","9736.0","997.0","2045.0","218.0","3478.0","212540.0","4140.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2018","217090.0","200340.0","9809.0","996.0","2158.0","218.0","3569.0","212833.0","4257.0"
"6500200                           ","MO","Southeast Missouri Regional Planning and Economic Development Commission","2019","217462.0","200328.0","9929.0","1048.0","2247.0","225.0","3685.0","213058.0","4404.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1990","521407.0","296432.0","222454.0","434.0","2087.0","","","519028.0","2379.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1991","525334.0","296064.0","226699.0","431.0","2140.0","","","522833.0","2501.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1992","530525.0","295959.0","231833.0","454.0","2279.0","","","527875.0","2650.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1993","535407.0","296152.0","236329.0","485.0","2441.0","","","532655.0","2752.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1994","542027.0","297810.0","241122.0","512.0","2583.0","","","539012.0","3015.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1995","547319.0","298928.0","245058.0","526.0","2807.0","","","544004.0","3315.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1996","554595.0","300896.0","250067.0","566.0","3066.0","","","550880.0","3715.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1997","560662.0","302636.0","254142.0","597.0","3287.0","","","556417.0","4245.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1998","567495.0","304488.0","258895.0","642.0","3470.0","","","562778.0","4717.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","1999","571231.0","304984.0","261810.0","696.0","3741.0","","","565815.0","5416.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2000","575937.0","305384.0","263012.0","829.0","3863.0","108.0","2741.0","569205.0","6732.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2001","577584.0","303983.0","265327.0","978.0","4012.0","166.0","3118.0","570173.0","7411.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2002","580045.0","303224.0","267936.0","1023.0","4312.0","188.0","3362.0","572072.0","7973.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2003","584546.0","304175.0","270908.0","1053.0","4613.0","200.0","3597.0","575939.0","8607.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2004","591236.0","305293.0","275915.0","1146.0","4868.0","248.0","3766.0","581832.0","9404.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2005","596280.0","305929.0","279827.0","1263.0","5114.0","230.0","3917.0","586005.0","10275.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2006","606317.0","308754.0","286321.0","1321.0","5438.0","282.0","4201.0","594989.0","11328.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2007","608316.0","307404.0","289245.0","1390.0","5597.0","290.0","4390.0","596222.0","12094.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2008","610269.0","306837.0","291236.0","1393.0","5869.0","334.0","4600.0","597605.0","12664.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2009","612924.0","306067.0","294039.0","1444.0","6167.0","366.0","4841.0","599601.0","13323.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2010","617701.0","305954.0","298534.0","1505.0","6397.0","335.0","4976.0","604015.0","13686.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2011","622646.0","307134.0","302001.0","1491.0","6512.0","326.0","5182.0","608703.0","13943.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2012","624881.0","306959.0","304225.0","1467.0","6546.0","310.0","5374.0","611015.0","13866.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2013","625812.0","306309.0","305295.0","1479.0","6778.0","316.0","5635.0","611907.0","13905.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2014","626788.0","305542.0","306704.0","1430.0","6998.0","314.0","5800.0","612619.0","14169.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2015","627042.0","304498.0","307495.0","1467.0","7274.0","313.0","5995.0","612574.0","14468.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2016","628111.0","304089.0","308849.0","1427.0","7240.0","329.0","6177.0","613187.0","14924.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2017","628191.0","303237.0","309487.0","1467.0","7359.0","329.0","6312.0","612639.0","15552.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2018","626025.0","301795.0","308395.0","1444.0","7602.0","358.0","6431.0","610091.0","15934.0"
"6500201                           ","MS","Central Mississippi Planning and Development District","2019","623177.0","300189.0","306953.0","1497.0","7654.0","350.0","6534.0","606878.0","16299.0"
"6500202                           ","MS","East Central Planning and Development District","1990","223032.0","141366.0","76258.0","5011.0","397.0","","","222099.0","933.0"
"6500202                           ","MS","East Central Planning and Development District","1991","224193.0","141549.0","77245.0","4995.0","404.0","","","223199.0","994.0"
"6500202                           ","MS","East Central Planning and Development District","1992","226492.0","142099.0","78855.0","5128.0","410.0","","","225413.0","1079.0"
"6500202                           ","MS","East Central Planning and Development District","1993","228818.0","142784.0","80205.0","5399.0","430.0","","","227674.0","1144.0"
"6500202                           ","MS","East Central Planning and Development District","1994","230595.0","143428.0","81337.0","5402.0","428.0","","","229365.0","1230.0"
"6500202                           ","MS","East Central Planning and Development District","1995","233847.0","144842.0","83036.0","5510.0","459.0","","","232427.0","1420.0"
"6500202                           ","MS","East Central Planning and Development District","1996","235686.0","145470.0","84076.0","5663.0","477.0","","","233979.0","1707.0"
"6500202                           ","MS","East Central Planning and Development District","1997","237047.0","145852.0","84927.0","5777.0","491.0","","","235037.0","2010.0"
"6500202                           ","MS","East Central Planning and Development District","1998","238144.0","145990.0","85690.0","5958.0","506.0","","","235849.0","2295.0"
"6500202                           ","MS","East Central Planning and Development District","1999","240380.0","146590.0","87153.0","6102.0","535.0","","","237612.0","2768.0"
"6500202                           ","MS","East Central Planning and Development District","2000","240516.0","145547.0","86941.0","6208.0","650.0","60.0","1110.0","236583.0","3933.0"
"6500202                           ","MS","East Central Planning and Development District","2001","240454.0","144934.0","87252.0","6360.0","682.0","65.0","1161.0","236251.0","4203.0"
"6500202                           ","MS","East Central Planning and Development District","2002","239976.0","143982.0","87362.0","6565.0","729.0","95.0","1243.0","235409.0","4567.0"
"6500202                           ","MS","East Central Planning and Development District","2003","240548.0","143492.0","87972.0","6865.0","771.0","104.0","1344.0","235763.0","4785.0"
"6500202                           ","MS","East Central Planning and Development District","2004","241045.0","143067.0","88463.0","7168.0","778.0","122.0","1447.0","235978.0","5067.0"
"6500202                           ","MS","East Central Planning and Development District","2005","241332.0","142509.0","88937.0","7350.0","814.0","161.0","1561.0","235885.0","5447.0"
"6500202                           ","MS","East Central Planning and Development District","2006","242067.0","142132.0","89682.0","7586.0","868.0","173.0","1626.0","236256.0","5811.0"
"6500202                           ","MS","East Central Planning and Development District","2007","242983.0","141564.0","90770.0","7787.0","882.0","200.0","1780.0","236905.0","6078.0"
"6500202                           ","MS","East Central Planning and Development District","2008","243876.0","140848.0","91937.0","8083.0","933.0","199.0","1876.0","237537.0","6339.0"
"6500202                           ","MS","East Central Planning and Development District","2009","244711.0","140721.0","92614.0","8232.0","969.0","224.0","1951.0","238022.0","6689.0"
"6500202                           ","MS","East Central Planning and Development District","2010","244515.0","140279.0","92636.0","8413.0","983.0","232.0","1972.0","237735.0","6780.0"
"6500202                           ","MS","East Central Planning and Development District","2011","243830.0","139624.0","92412.0","8458.0","1020.0","233.0","2083.0","236920.0","6910.0"
"6500202                           ","MS","East Central Planning and Development District","2012","242865.0","139026.0","91861.0","8546.0","1027.0","212.0","2193.0","235848.0","7017.0"
"6500202                           ","MS","East Central Planning and Development District","2013","242310.0","138244.0","91883.0","8528.0","1106.0","210.0","2339.0","235019.0","7291.0"
"6500202                           ","MS","East Central Planning and Development District","2014","241400.0","137454.0","91587.0","8607.0","1137.0","209.0","2406.0","233843.0","7557.0"
"6500202                           ","MS","East Central Planning and Development District","2015","239373.0","135693.0","91165.0","8640.0","1154.0","208.0","2513.0","231768.0","7605.0"
"6500202                           ","MS","East Central Planning and Development District","2016","237918.0","134185.0","91135.0","8674.0","1156.0","208.0","2560.0","230286.0","7632.0"
"6500202                           ","MS","East Central Planning and Development District","2017","236940.0","133249.0","90930.0","8732.0","1183.0","203.0","2643.0","229124.0","7816.0"
"6500202                           ","MS","East Central Planning and Development District","2018","234626.0","131438.0","90383.0","8747.0","1215.0","196.0","2647.0","226781.0","7845.0"
"6500202                           ","MS","East Central Planning and Development District","2019","232753.0","130102.0","89838.0","8779.0","1170.0","181.0","2683.0","224765.0","7988.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1990","170558.0","100566.0","68348.0","288.0","1356.0","","","169564.0","994.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1991","171632.0","100675.0","69323.0","282.0","1352.0","","","170658.0","974.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1992","172138.0","100153.0","70371.0","258.0","1356.0","","","171137.0","1001.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1993","172623.0","99722.0","71246.0","270.0","1385.0","","","171620.0","1003.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1994","174318.0","100192.0","72444.0","267.0","1415.0","","","173290.0","1028.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1995","175830.0","100630.0","73467.0","274.0","1459.0","","","174745.0","1085.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1996","177044.0","100775.0","74484.0","273.0","1512.0","","","175861.0","1183.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1997","178398.0","101077.0","75490.0","279.0","1552.0","","","177131.0","1267.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1998","178574.0","100683.0","76069.0","294.0","1528.0","","","177228.0","1346.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","1999","178638.0","100109.0","76683.0","308.0","1538.0","","","177207.0","1431.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2000","179347.0","99493.0","76909.0","394.0","1583.0","35.0","933.0","177348.0","1999.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2001","178215.0","98624.0","76626.0","397.0","1583.0","30.0","955.0","176134.0","2081.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2002","177242.0","97814.0","76365.0","416.0","1594.0","35.0","1018.0","175125.0","2117.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2003","175936.0","97015.0","75796.0","424.0","1587.0","46.0","1068.0","173764.0","2172.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2004","175572.0","96769.0","75534.0","419.0","1626.0","44.0","1180.0","173455.0","2117.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2005","175028.0","96273.0","75330.0","457.0","1659.0","51.0","1258.0","172900.0","2128.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2006","175916.0","96533.0","75894.0","472.0","1683.0","50.0","1284.0","173756.0","2160.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2007","176605.0","96616.0","76345.0","482.0","1724.0","61.0","1377.0","174397.0","2208.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2008","176580.0","96228.0","76640.0","500.0","1706.0","64.0","1442.0","174458.0","2122.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2009","177464.0","96664.0","77006.0","521.0","1715.0","68.0","1490.0","175270.0","2194.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2010","177604.0","96440.0","77055.0","534.0","1919.0","81.0","1575.0","175285.0","2319.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2011","176856.0","95877.0","76747.0","565.0","2007.0","85.0","1575.0","174474.0","2382.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2012","177469.0","95957.0","77164.0","558.0","2073.0","94.0","1623.0","174950.0","2519.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2013","177483.0","95735.0","77249.0","568.0","2161.0","97.0","1673.0","174778.0","2705.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2014","177062.0","95184.0","77234.0","586.0","2226.0","104.0","1728.0","174220.0","2842.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2015","176846.0","94957.0","77097.0","616.0","2315.0","102.0","1759.0","173915.0","2931.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2016","176213.0","94355.0","77021.0","612.0","2305.0","104.0","1816.0","173227.0","2986.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2017","175366.0","93556.0","76932.0","639.0","2297.0","96.0","1846.0","172368.0","2998.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2018","174180.0","92491.0","76708.0","661.0","2350.0","97.0","1873.0","171135.0","3045.0"
"6500203                           ","MS","Golden Triangle Planning and Development District","2019","173769.0","92224.0","76441.0","671.0","2443.0","95.0","1895.0","170711.0","3058.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1990","132726.0","63511.0","68921.0","82.0","212.0","","","132342.0","384.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1991","133598.0","63472.0","69826.0","80.0","220.0","","","133210.0","388.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1992","133768.0","63058.0","70402.0","79.0","229.0","","","133360.0","408.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1993","134468.0","63060.0","71077.0","81.0","250.0","","","134051.0","417.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1994","135047.0","63055.0","71667.0","73.0","252.0","","","134604.0","443.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1995","136077.0","63200.0","72535.0","67.0","275.0","","","135571.0","506.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1996","136988.0","63171.0","73425.0","81.0","311.0","","","136432.0","556.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1997","138060.0","63274.0","74373.0","81.0","332.0","","","137402.0","658.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1998","138199.0","63012.0","74762.0","80.0","345.0","","","137473.0","726.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","1999","138464.0","62956.0","75036.0","83.0","389.0","","","137546.0","918.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2000","138111.0","62294.0","74587.0","191.0","480.0","35.0","524.0","136472.0","1639.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2001","136365.0","61532.0","73621.0","186.0","480.0","28.0","518.0","134710.0","1655.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2002","134562.0","60533.0","72819.0","194.0","452.0","28.0","536.0","132868.0","1694.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2003","132095.0","59336.0","71496.0","210.0","457.0","25.0","571.0","130447.0","1648.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2004","131684.0","58768.0","71621.0","228.0","444.0","21.0","602.0","130010.0","1674.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2005","130594.0","58048.0","71208.0","225.0","433.0","18.0","662.0","128906.0","1688.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2006","130576.0","57930.0","71274.0","255.0","437.0","16.0","664.0","128868.0","1708.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2007","130059.0","57415.0","71248.0","273.0","441.0","10.0","672.0","128336.0","1723.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2008","129518.0","56768.0","71315.0","284.0","431.0","12.0","708.0","127729.0","1789.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2009","127995.0","56203.0","70344.0","290.0","408.0","12.0","738.0","126199.0","1796.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2010","127269.0","55651.0","70121.0","304.0","415.0","11.0","767.0","125510.0","1759.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2011","125862.0","54923.0","69360.0","313.0","433.0","14.0","819.0","124030.0","1832.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2012","123865.0","54013.0","68223.0","321.0","462.0","13.0","833.0","121981.0","1884.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2013","123466.0","53536.0","68179.0","349.0","509.0","14.0","879.0","121483.0","1983.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2014","122537.0","52739.0","67998.0","339.0","550.0","14.0","897.0","120507.0","2030.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2015","121573.0","52124.0","67598.0","349.0","543.0","14.0","945.0","119494.0","2079.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2016","120448.0","51587.0","66982.0","369.0","544.0","14.0","952.0","118355.0","2093.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2017","119331.0","51070.0","66307.0","384.0","539.0","16.0","1015.0","117177.0","2154.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2018","117647.0","50302.0","65342.0","392.0","520.0","18.0","1073.0","115454.0","2193.0"
"6500204                           ","MS","North Central Mississippi Planning and Development District","2019","115955.0","49466.0","64457.0","401.0","517.0","18.0","1096.0","113747.0","2208.0"
"6500205                           ","MS","North Delta Planning and Development District","1990","185564.0","112653.0","72382.0","189.0","340.0","","","184627.0","937.0"
"6500205                           ","MS","North Delta Planning and Development District","1991","188844.0","115167.0","73105.0","199.0","373.0","","","187859.0","985.0"
"6500205                           ","MS","North Delta Planning and Development District","1992","191816.0","117359.0","73852.0","213.0","392.0","","","190757.0","1059.0"
"6500205                           ","MS","North Delta Planning and Development District","1993","195806.0","120159.0","74960.0","235.0","452.0","","","194692.0","1114.0"
"6500205                           ","MS","North Delta Planning and Development District","1994","200159.0","123576.0","75844.0","243.0","496.0","","","198900.0","1259.0"
"6500205                           ","MS","North Delta Planning and Development District","1995","204814.0","127212.0","76786.0","256.0","560.0","","","203348.0","1466.0"
"6500205                           ","MS","North Delta Planning and Development District","1996","210177.0","131507.0","77724.0","292.0","654.0","","","208447.0","1730.0"
"6500205                           ","MS","North Delta Planning and Development District","1997","215814.0","136071.0","78670.0","326.0","747.0","","","213778.0","2036.0"
"6500205                           ","MS","North Delta Planning and Development District","1998","221752.0","140943.0","79611.0","353.0","845.0","","","219205.0","2547.0"
"6500205                           ","MS","North Delta Planning and Development District","1999","227484.0","145741.0","80411.0","380.0","952.0","","","224446.0","3038.0"
"6500205                           ","MS","North Delta Planning and Development District","2000","233320.0","149993.0","80577.0","496.0","1055.0","71.0","1128.0","229400.0","3920.0"
"6500205                           ","MS","North Delta Planning and Development District","2001","237976.0","152037.0","82782.0","554.0","1134.0","99.0","1370.0","233539.0","4437.0"
"6500205                           ","MS","North Delta Planning and Development District","2002","243340.0","155210.0","84671.0","577.0","1257.0","101.0","1524.0","238333.0","5007.0"
"6500205                           ","MS","North Delta Planning and Development District","2003","249004.0","157948.0","87212.0","603.0","1400.0","121.0","1720.0","243324.0","5680.0"
"6500205                           ","MS","North Delta Planning and Development District","2004","255539.0","161414.0","89899.0","637.0","1550.0","127.0","1912.0","249298.0","6241.0"
"6500205                           ","MS","North Delta Planning and Development District","2005","261453.0","164579.0","92161.0","670.0","1762.0","140.0","2141.0","254343.0","7110.0"
"6500205                           ","MS","North Delta Planning and Development District","2006","269853.0","169372.0","95359.0","702.0","1939.0","141.0","2340.0","261894.0","7959.0"
"6500205                           ","MS","North Delta Planning and Development District","2007","275136.0","171544.0","98009.0","735.0","2146.0","146.0","2556.0","266349.0","8787.0"
"6500205                           ","MS","North Delta Planning and Development District","2008","280544.0","173976.0","100485.0","735.0","2359.0","155.0","2834.0","270865.0","9679.0"
"6500205                           ","MS","North Delta Planning and Development District","2009","283704.0","175211.0","102030.0","785.0","2460.0","175.0","3043.0","273299.0","10405.0"
"6500205                           ","MS","North Delta Planning and Development District","2010","285773.0","175516.0","103589.0","810.0","2549.0","194.0","3115.0","275070.0","10703.0"
"6500205                           ","MS","North Delta Planning and Development District","2011","287101.0","175465.0","104732.0","790.0","2689.0","199.0","3226.0","276201.0","10900.0"
"6500205                           ","MS","North Delta Planning and Development District","2012","288247.0","175763.0","105371.0","835.0","2727.0","196.0","3355.0","277476.0","10771.0"
"6500205                           ","MS","North Delta Planning and Development District","2013","289508.0","175185.0","106933.0","847.0","2818.0","196.0","3529.0","278605.0","10903.0"
"6500205                           ","MS","North Delta Planning and Development District","2014","291169.0","175009.0","108602.0","866.0","2853.0","191.0","3648.0","280011.0","11158.0"
"6500205                           ","MS","North Delta Planning and Development District","2015","292795.0","174563.0","110420.0","871.0","3001.0","180.0","3760.0","281585.0","11210.0"
"6500205                           ","MS","North Delta Planning and Development District","2016","293951.0","173993.0","111969.0","880.0","3092.0","176.0","3841.0","282490.0","11461.0"
"6500205                           ","MS","North Delta Planning and Development District","2017","296244.0","173619.0","114462.0","886.0","3190.0","197.0","3890.0","284232.0","12012.0"
"6500205                           ","MS","North Delta Planning and Development District","2018","297978.0","172995.0","116608.0","882.0","3304.0","205.0","3984.0","285613.0","12365.0"
"6500205                           ","MS","North Delta Planning and Development District","2019","299815.0","172254.0","118875.0","900.0","3514.0","205.0","4067.0","287178.0","12637.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1990","130870.0","101977.0","28677.0","108.0","108.0","","","130436.0","434.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1991","132545.0","103129.0","29199.0","105.0","112.0","","","132047.0","498.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1992","133971.0","104073.0","29680.0","105.0","113.0","","","133432.0","539.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1993","135180.0","105064.0","29888.0","108.0","120.0","","","134619.0","561.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1994","135933.0","105635.0","30070.0","111.0","117.0","","","135304.0","629.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1995","137276.0","106601.0","30454.0","99.0","122.0","","","136577.0","699.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1996","138340.0","107425.0","30663.0","121.0","131.0","","","137509.0","831.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1997","139639.0","108628.0","30754.0","111.0","146.0","","","138675.0","964.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1998","141361.0","109551.0","31521.0","141.0","148.0","","","140115.0","1246.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","1999","142288.0","110215.0","31762.0","144.0","167.0","","","140872.0","1416.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2000","143383.0","110383.0","31717.0","279.0","201.0","45.0","758.0","141474.0","1909.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2001","143255.0","110258.0","31681.0","278.0","203.0","44.0","791.0","141094.0","2161.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2002","143968.0","110665.0","31903.0","282.0","217.0","39.0","862.0","141601.0","2367.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2003","144745.0","111042.0","32213.0","309.0","221.0","42.0","918.0","142120.0","2625.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2004","145288.0","111350.0","32353.0","342.0","223.0","40.0","980.0","142498.0","2790.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2005","146423.0","112368.0","32383.0","328.0","258.0","32.0","1054.0","143359.0","3064.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2006","147611.0","113293.0","32541.0","361.0","273.0","42.0","1101.0","144319.0","3292.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2007","148996.0","114411.0","32715.0","379.0","283.0","34.0","1174.0","145464.0","3532.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2008","149900.0","115046.0","32897.0","408.0","286.0","34.0","1229.0","146127.0","3773.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2009","150064.0","115389.0","32610.0","423.0","294.0","42.0","1306.0","145979.0","4085.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2010","149901.0","115176.0","32622.0","443.0","291.0","41.0","1328.0","145727.0","4174.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2011","149785.0","114931.0","32639.0","461.0","323.0","42.0","1389.0","145534.0","4251.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2012","149287.0","114362.0","32558.0","479.0","326.0","40.0","1522.0","144955.0","4332.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2013","149201.0","114121.0","32628.0","498.0","348.0","42.0","1564.0","144804.0","4397.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2014","148526.0","113418.0","32611.0","502.0","349.0","45.0","1601.0","144170.0","4356.0"
"6500206                           ","MS","Northeast Mississippi Planning and Development District","2015","148261.0","113177.0","32480.0","513.0","386.0","42.0","1663.0","143700.0","4561.0"
